timestamp,value
1703973600000,0.23126313914699992
1703984400000,0.5197495914594346
1703995200000,0.7870825737740175
1704006000000,0.12526707927798686
1704016800000,0.8122911633065146
1704027600000,0.3234704421726218
1704038400000,0.5612880077905629
1704049200000,0.692161610494687
1704060000000,0.5771814199454524
1704070800000,0.8360848375489183
1704081600000,0.5645673076157307
1704092400000,0.08585075449934365
1704103200000,0.5162957912955313
1704114000000,0.4138829671534665
1704124800000,0.17886301879170574
1704135600000,0.2492342572372661
1704146400000,0.4367633451685613
1704157200000,0.03761450650082043
1704168000000,0.8735447795155553
1704178800000,0.07913324342328165
1704189600000,0.6274208330950288
1704200400000,0.5202415222054486
1704211200000,0.11704113719736298
1704222000000,0.5558896169939112
1704232800000,0.7362809403639543
1704243600000,0.3325703624021623
1704254400000,0.919319392195207
1704265200000,0.429009297702595
1704276000000,0.6930433771922293
1704286800000,0.7885081867625954
1704297600000,0.8052845851488772
1704308400000,0.4722742434141227
1704319200000,0.5326220088616549
1704330000000,0.5560412997872106
1704340800000,0.4133580251664559
1704351600000,0.4730379127724742
1704362400000,0.14336397707552306
1704373200000,0.1975477259708307
1704384000000,0.024926908431407435
1704394800000,0.03895678978535222
1704405600000,0.8005913213910678
1704416400000,0.622691315777615
1704427200000,0.9162939456458308
1704438000000,0.17720548466584551
1704448800000,0.2807255387645651
1704459600000,0.3536837324714277
1704470400000,0.8541767336391239
1704481200000,0.11221606871213607
1704492000000,0.4538073177640658
1704502800000,0.4308999808741021
1704513600000,0.2543831297599364
1704524400000,0.7499390322120698
1704535200000,0.8581752950892572
1704546000000,0.9786471867806501
1704556800000,0.9596345222443323
1704567600000,0.17256774150773047
1704578400000,0.313062970358176
1704589200000,0.6064435128180075
1704600000000,0.9759888885328754
1704610800000,0.7013832113741589
1704621600000,0.5785899005311668
1704632400000,0.91756901771885
1704643200000,0.7383570391674743
1704654000000,0.8234632635420438
1704664800000,0.561889395171012
1704675600000,0.4516622579924108
1704686400000,0.8021000587150082
1704697200000,0.4778140506897759
1704708000000,0.15397102405875351
1704718800000,0.7942633137215087
1704729600000,0.3693824646504513
1704740400000,0.028142401452126098
1704751200000,0.597236723346463
1704762000000,0.3357336270314233
1704772800000,0.33295698099197835
1704783600000,0.6930425994309366
1704794400000,0.5317695645897553
1704805200000,0.31657021132482943
1704816000000,0.7844476783526393
1704826800000,0.6894611312816641
1704837600000,0.9509552172983673
1704848400000,0.3116331157331913
1704859200000,0.1971040436834126
1704870000000,0.4258755523265587
1704880800000,0.8911596216792212
1704891600000,0.3850377703578698
1704902400000,0.8056837660039196
1704913200000,0.5365908320796771
1704924000000,0.2834992481148604
1704934800000,0.10836802164531223
1704945600000,0.11589471182019384
1704956400000,0.12866486930109322
1704967200000,0.17457211852107202
1704978000000,0.7342146298425913
1704988800000,0.5346264986305653
1704999600000,0.899819831106891
1705010400000,0.29936637084153017
1705021200000,0.333890557056957
1705032000000,0.6508681472730034
1705042800000,0.13778028666907693
1705053600000,0.6680339793071992
1705064400000,0.5251275367032939
1705075200000,0.02611448418953799
1705086000000,0.45319973899512256
1705096800000,0.1771045178121844
1705107600000,0.43007805538202315
1705118400000,0.21737032612615437
1705129200000,0.6447789653541041
1705140000000,0.43493604561457455
1705150800000,0.38118096246531086
1705161600000,0.5209712440205063
1705172400000,0.7919265248066008
1705183200000,0.06603519572380057
1705194000000,0.9990977223945912
1705204800000,0.08574306723362679
1705215600000,0.19120047743019386
1705226400000,0.22777725723845021
1705237200000,0.21168485123394465
1705248000000,0.056156993900333685
1705258800000,0.2796666025107204
1705269600000,0.3022564670991279
1705280400000,0.2954148358419324
1705291200000,0.7010835063317029
1705302000000,0.742162855873894
1705312800000,0.20843961641387643
1705323600000,0.7520705797466589
1705334400000,0.9056696975648897
1705345200000,0.4415098830806097
1705356000000,0.3779021456744549
1705366800000,0.9869501462293158
1705377600000,0.8760013358830321
1705388400000,0.6811084387378319
1705399200000,0.8956973158361499
1705410000000,0.5106848225358083
1705420800000,0.8103488276308346
1705431600000,0.9869227043416902
1705442400000,0.9200709873624526
1705453200000,0.500741552153388
1705464000000,0.04873161378922686
1705474800000,0.6205989208954312
1705485600000,0.6120227640711953
1705496400000,0.13973213812171092
1705507200000,0.5107676077915329
1705518000000,0.4231865170030815
1705528800000,0.8649829868148289
1705539600000,0.45464071880537094
1705550400000,0.5474682027314033
1705561200000,0.8045956146601416
1705572000000,0.41953935228562966
1705582800000,0.09837576732456954
1705593600000,0.29561820341827505
1705604400000,0.559272630923842
1705615200000,0.458951675326537
1705626000000,0.5546901767701726
1705636800000,0.10880826444066694
1705647600000,0.9111013994102934
1705658400000,0.6227214846548936
1705669200000,0.20227876567501557
1705680000000,0.2220755314838323
1705690800000,0.8877776750962023
1705701600000,0.717926791095961
1705712400000,0.4498360341662473
1705723200000,0.7665390972287225
1705734000000,0.8958436633798024
1705744800000,0.5974774032833732
1705755600000,0.532699818718305
1705766400000,0.49950902883687
1705777200000,0.5174377504561536
1705788000000,0.34694965345410744
1705798800000,0.9258485071540825
1705809600000,0.788381276664673
1705820400000,0.976811989573388
