timestamp,value
1703973600000,0.2999298856914112
1703984400000,0.9828595614754949
1703995200000,0.11140306844056314
1704006000000,0.8165233387255284
1704016800000,0.1302884727951299
1704027600000,0.7973304075432701
1704038400000,0.22288344255111237
1704049200000,0.13745937782329753
1704060000000,0.3646260832434052
1704070800000,0.8418749170041999
1704081600000,0.6968262459819168
1704092400000,0.6582416060348235
1704103200000,0.4800692051729558
1704114000000,0.070765108093084
1704124800000,0.6423578022691077
1704135600000,0.7469574256481839
1704146400000,0.498095440114801
1704157200000,0.659626413323297
1704168000000,0.7259049930342716
1704178800000,0.6443621767635774
1704189600000,0.5628197850691667
1704200400000,0.16248549403214052
1704211200000,0.7114101720853081
1704222000000,0.2767854749062797
1704232800000,0.6019820472549002
1704243600000,0.18640052688630782
1704254400000,0.37535558162852745
1704265200000,0.6738512381581945
1704276000000,0.3648507082551984
1704286800000,0.846089382420248
1704297600000,0.9764031749405664
1704308400000,0.03310777669877352
1704319200000,0.6123178514188417
1704330000000,0.1549275755242232
1704340800000,0.28983449254022187
1704351600000,0.4736700155072273
1704362400000,0.4163272799425133
1704373200000,0.25744751945241107
1704384000000,0.040494099786428484
1704394800000,0.13095717607129065
1704405600000,0.3979422217310422
1704416400000,0.4322395524914111
1704427200000,0.6154914604996282
1704438000000,0.6305864240748376
1704448800000,0.7611125699015568
1704459600000,0.1692570787309231
1704470400000,0.9922887196498602
1704481200000,0.2095377300700385
1704492000000,0.5291533827914681
1704502800000,0.5362232008909471
1704513600000,0.9081770061988699
1704524400000,0.7537469425262369
1704535200000,0.846011988876733
1704546000000,0.6149962568049123
1704556800000,0.7485169146579536
1704567600000,0.8177665414834525
1704578400000,0.8264466213693014
1704589200000,0.3540318423964768
1704600000000,0.38316475373816106
1704610800000,0.6797830568113883
1704621600000,0.8487293819623924
1704632400000,0.1931033461279703
1704643200000,0.5496502391123985
1704654000000,0.627276672660988
1704664800000,0.4641501532088723
1704675600000,0.37723831723678236
1704686400000,0.14122321568541807
1704697200000,0.08321527483393365
1704708000000,0.19573402565052644
1704718800000,0.8493341199280093
1704729600000,0.1995473915661261
1704740400000,0.8656778595852264
1704751200000,0.34188601051069045
1704762000000,0.0931678552903692
1704772800000,0.8635625379652179
1704783600000,0.8332605509117699
1704794400000,0.6609677828234077
1704805200000,0.06077831420892821
1704816000000,0.8887015903522157
1704826800000,0.33801719291458543
1704837600000,0.8560743844979277
1704848400000,0.3993444347667221
1704859200000,0.561955117971223
1704870000000,0.07464754347762836
1704880800000,0.8476963368061481
1704891600000,0.9950168377976081
